,Unnamed: 0,DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I,SMILES_standard
30,30,ENV31,THYMIDINE,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,-0.93,0,2,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.231,57.67930000000002,6,3,2,1,1,104.54999999999998,10,0,0,0,0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
31,31,ENV33,GLUCOSE,OCC1OC(O)C(O)C(O)C1O,-3.24,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.156,35.986000000000004,6,5,1,0,1,110.38,6,0,0,0,0,OCC1OC(O)C(O)C(O)C1O
32,32,ENV34,PIPERONYL BUTOXIDE,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,338.44400000000013,92.76200000000006,5,0,13,1,1,46.150000000000006,19,0,0,0,0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
33,33,ENV35,PROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1,0.88,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.331,70.97560000000003,3,2,6,1,0,58.36,13,0,0,0,0,CCN(CC)CCNC(=O)c1ccc(N)cc1
34,34,ENV36,BENZIMIDAZOLE,c1ccc2[nH]cnc2c1,1.32,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.13899999999998,36.09370000000001,1,1,0,2,0,28.68,7,0,0,0,0,c1ccc2[nH]cnc2c1
35,35,ENV37,5-BROMOURACIL,O=c1[nH]cc(Br)c(=O)[nH]1,-0.21,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.984,35.383399999999995,2,2,0,1,0,65.72,4,0,0,1,0,O=c1[nH]cc(Br)c(=O)[nH]1
36,36,ENV38,5-FLUOROURACIL,O=c1[nH]cc(F)c(=O)[nH]1,-0.89,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.078,27.6414,2,2,0,1,0,65.72,4,0,1,0,0,O=c1[nH]cc(F)c(=O)[nH]1
37,37,ENV39,"2,4-DINITROPHENOL",O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.107,41.41560000000001,5,1,2,1,0,106.51000000000002,6,0,0,0,0,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
38,38,ENV40,SCOPOLAMINE,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0.98,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.358,79.38280000000005,5,1,4,1,3,62.3,17,0,0,0,0,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
39,39,ENV41,"3,5-DICHLOROBENZOIC ACID",O=C(O)c1cc(Cl)cc(Cl)c1,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.013,43.42130000000001,1,1,1,1,0,37.3,7,2,0,0,0,O=C(O)c1cc(Cl)cc(Cl)c1
40,40,ENV42,(-)-NORADRENALINE,NC[C@H](O)c1ccc(O)c(O)c1,-1.24,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.18,43.78580000000002,4,4,2,1,0,86.71000000000001,8,0,0,0,0,NC[C@H](O)c1ccc(O)c(O)c1
41,41,ENV43,"3,4-DICHLOROBENZOIC ACID",O=C(O)c1ccc(Cl)c(Cl)c1,3.25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.013,43.42130000000001,1,1,1,1,0,37.3,7,2,0,0,0,O=C(O)c1ccc(Cl)c(Cl)c1
42,42,ENV44,1H-IMIDAZOLE-4-ETHANAMINE,NCCc1cnc[nH]1,-0.7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.14799999999998,31.3461,2,2,2,1,0,54.7,5,0,0,0,0,NCCc1cnc[nH]1
43,43,ENV45,ATROPINE,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1.83,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.375,79.95580000000005,4,1,4,1,2,49.77,17,0,0,0,0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
44,44,ENV46,DOPAMINE,NCCc1ccc(O)c(O)c1,-0.98,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.18099999999998,42.53000000000002,3,3,2,1,0,66.48,8,0,0,0,0,NCCc1ccc(O)c(O)c1
45,45,ENV47,P-METHOXYACETANILIDE,COc1ccc(NC(C)=O)cc1,1.03,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.19199999999998,47.29770000000003,2,1,2,1,0,38.33,9,0,0,0,0,COc1ccc(NC(C)=O)cc1
46,46,ENV48,Mechlorethamine,CN(CCCl)CCCl,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.056,38.93700000000001,1,0,4,0,0,3.24,5,2,0,0,0,CN(CCCl)CCCl
47,47,ENV49,O-ETHYL CARBAMATE (URETHANE),CCOC(N)=O,-0.15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.09400000000001,21.2094,2,1,1,0,0,52.32,3,0,0,0,0,CCOC(N)=O
48,48,ENV50,PREDNISOLONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,2.4,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.48700000000014,104.59560000000003,6,2,3,0,4,100.90000000000002,23,0,0,0,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
49,49,ENV51,THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.224,49.00400000000002,1,0,3,0,3,9.03,6,0,0,0,0,S=P(N1CC1)(N1CC1)N1CC1
50,50,ENV52,CODEINE PHOSPHATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.O=P(O)(O)O,-1.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.3640000000001,96.72670000000004,5,4,1,1,4,119.69,18,0,0,0,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=P(O)(O)O
51,51,ENV53,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1.77,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.271,60.95640000000002,3,2,2,0,2,75.27000000000001,12,0,0,0,0,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
52,52,ENV54,ALLOBARBITAL,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1.15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.217,53.74240000000002,3,2,4,0,1,75.27000000000001,10,0,0,0,0,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
53,53,ENV55,"2,4-DIAZASPIRO[5.5]UNDECANE-1,3,5-TRIONE",O=C1NC(=O)C2(CCCCC2)C(=O)N1,0.91,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.206,47.19940000000002,3,2,0,0,2,75.27,9,0,0,0,0,O=C1NC(=O)C2(CCCCC2)C(=O)N1
54,54,ENV56,"2,4-Diazaspiro[5.5]undecane-1,5-dione, 3-thioxo-",O=C1NC(=S)NC(=O)C12CCCCC2,1.78,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.274,54.40140000000002,3,2,0,0,2,58.2,9,0,0,0,0,O=C1NC(=S)NC(=O)C12CCCCC2
55,55,ENV57,CYCLOLEUCINE,NC1(C(=O)O)CCCC1,-2.28,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.159,33.02219999999999,2,2,1,0,1,63.32,6,0,0,0,0,NC1(C(=O)O)CCCC1
56,56,ENV58,PENCILLAMINE,CC(C)(S)[C@@H](N)C(=O)O,-1.78,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.215,38.67619999999999,3,3,2,0,0,63.32,5,0,0,0,0,CC(C)(S)[C@@H](N)C(=O)O
57,57,ENV59,TRICHLORFON,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.437,47.92130000000002,4,1,3,0,0,55.760000000000005,4,3,0,0,0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
58,58,ENV60,FAMPHUR,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,325.34800000000007,76.24580000000005,6,0,6,1,0,65.07000000000001,10,0,0,0,0,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1
59,59,ENV61,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.8710000000001,100.98730000000003,3,1,6,2,1,40.54,21,1,1,0,0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
60,60,ENV62,CYSTEINE,N[C@@H](CS)C(=O)O,-2.49,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.16099999999996,29.4642,3,3,2,0,0,63.32,3,0,0,0,0,N[C@@H](CS)C(=O)O
61,61,ENV63,PREDNISONE,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.46,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.43400000000014,94.04860000000004,5,2,2,0,4,91.67,21,0,0,0,0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
62,62,ENV64,CORTISONE,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.47,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.45000000000016,94.14260000000004,5,2,2,0,4,91.67,21,0,0,0,0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
63,63,ENV65,ESTRONE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,3.13,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.372,77.73080000000004,2,1,0,1,3,37.3,18,0,0,0,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
64,64,ENV66,PRASTERONE,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,3.23,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.43100000000004,82.71680000000005,2,1,0,0,4,37.3,19,0,0,0,0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
65,65,ENV68,"DIBENZ(A,H)ANTHRACENE",c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.354,96.46600000000004,0,0,0,5,0,0.0,22,0,0,0,0,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
66,66,ENV69,PUROMYCIN,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0.03,0,2,2,0,0,4,0,0,0,1,1,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.5180000000002,123.2567,11,4,8,3,1,160.88,22,0,0,0,0,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
67,67,ENV70,MESCALINE,COc1cc(CCN)cc(OC)c1OC,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.261,58.85640000000004,4,1,5,1,0,53.71000000000001,11,0,0,0,0,COc1cc(CCN)cc(OC)c1OC
68,68,ENV71,CHLOROQUINE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,4.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,319.88000000000005,96.85970000000006,3,1,8,2,0,28.16,18,1,0,0,0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
69,69,ENV72,NICOTINE,CN1CCC[C@H]1c1cccnc1,1.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162.23600000000002,48.842000000000034,2,0,1,1,1,16.130000000000003,10,0,0,0,0,CN1CCC[C@H]1c1cccnc1
70,70,ENV73,"DL-TRYPTOPHAN, TRYPTOPHAN",NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.06,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.229,57.61390000000001,2,3,3,2,0,79.11000000000001,11,0,0,0,0,NC(Cc1c[nH]c2ccccc12)C(=O)O
71,71,ENV75,6-AZAURIDINE,O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-2.14,0,3,3,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.191,52.12710000000001,8,4,2,1,1,137.67,8,0,0,0,0,O=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1
72,72,ENV76,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.03,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330.7490000000001,75.81920000000002,5,3,5,2,0,122.63,12,1,0,0,0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
73,73,ENV77,MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.38000000000005,80.62600000000005,4,0,6,1,0,38.77,16,0,0,0,0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
74,74,ENV78,METARAMINOL,C[C@H](N)[C@H](O)c1cccc(O)c1,-0.27,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.208,46.71600000000002,3,3,2,1,0,66.48,9,0,0,0,0,C[C@H](N)[C@H](O)c1cccc(O)c1
75,75,ENV79,PRONETHALOL,CC(C)NCC(O)c1ccc2ccccc2c1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.323,72.04650000000005,2,2,4,2,0,32.26,15,0,0,0,0,CC(C)NCC(O)c1ccc2ccccc2c1
